"Name","Company","State","City","Salary","Location","Url"
"UI / QGC Software Engineer"," Auterion  ","Switzerland","Zürich","","Zürich","https://www.glassdoor.com/partner/jobListing.htm?pos=1426&ao=160631&s=58&guid=00000165674e9cba8b5b3dcba4dd280e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_7f13b308&cb=1535036530079&jobListingId=2791073616"
"Software Entwickler .NET (m/w)","  ","Switzerland","Amriswil","","Amriswil","https://www.glassdoor.com/partner/jobListing.htm?pos=1427&ao=112088&s=58&guid=00000165674e9cba8b5b3dcba4dd280e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_cc7f687a&cb=1535036530080&jobListingId=2908514176"
"Software Entwickler"," ONE Agency GmbH  ","Switzerland","Zug","","Zug","https://www.glassdoor.com/partner/jobListing.htm?pos=1428&ao=33931&s=58&guid=00000165674e9cba8b5b3dcba4dd280e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_0949277b&cb=1535036530082&jobListingId=2707474871"
"Software Engineer (m/w)"," ONE Agency GmbH  ","Switzerland","Zug","","Zug","https://www.glassdoor.com/partner/jobListing.htm?pos=1429&ao=33931&s=58&guid=00000165674e9cba8b5b3dcba4dd280e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_e94f4111&cb=1535036530083&jobListingId=2708916379"
"Software Engineer 80 - 100 %"," ONE Agency GmbH  ","Switzerland","Zürich","","Zürich","https://www.glassdoor.com/partner/jobListing.htm?pos=1430&ao=33931&s=58&guid=00000165674e9cba8b5b3dcba4dd280e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_7118e500&cb=1535036530084&jobListingId=2751662819"
"Junior IT System Engineer – Business Intelligence Tools"," UBS  We're Hiring","Switzerland","Manno","","Manno","https://www.glassdoor.com/partner/jobListing.htm?pos=1501&ao=336265&s=58&guid=00000165674ea22a914950f79ca8780d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_9547416f&cb=1535036531388&jobListingId=2791414450"
"Specialist External Manufacturing (API) ( 12 Temporary Contract )"," Celgene Corporation  ","Switzerland","Zofingen","","Zofingen","https://www.glassdoor.com/partner/jobListing.htm?pos=1502&ao=367196&s=58&guid=00000165674ea22a914950f79ca8780d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_f3b9fb82&cb=1535036531389&jobListingId=2668074342"
"Software Architekt Jee (w / M)"," ONE Agency  ","Switzerland","Bern","","Bern","https://www.glassdoor.com/partner/jobListing.htm?pos=1503&ao=186496&s=58&guid=00000165674ea22a914950f79ca8780d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_86e59466&cb=1535036531390&jobListingId=2908033215"
"Software Engineer"," International Service Group  ","Switzerland","Sursee","","Sursee","https://www.glassdoor.com/partner/jobListing.htm?pos=1504&ao=33931&s=58&guid=00000165674ea22a914950f79ca8780d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_3bdf4fb9&cb=1535036531391&jobListingId=2237507840"
"Sachbearbeiter /-in HR Administration & Payroll"," Schneider Electric  We're Hiring","Switzerland","Horgen","","Horgen","https://www.glassdoor.com/partner/jobListing.htm?pos=1505&ao=321952&s=58&guid=00000165674ea22a914950f79ca8780d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_c898eb81&cb=1535036531392&jobListingId=2827385699"
"Full Stack Developer"," J.P. Morgan  We're Hiring","Switzerland","Geneva","","Geneva","https://www.glassdoor.com/partner/jobListing.htm?pos=1506&ao=251189&s=58&guid=00000165674ea22a914950f79ca8780d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_f27e158a&cb=1535036531393&jobListingId=2887930529"
"Content Delivery Solution Specialist"," Roche  We're Hiring","Switzerland","Zug","","Zug","https://www.glassdoor.com/partner/jobListing.htm?pos=1507&ao=301852&s=58&guid=00000165674ea22a914950f79ca8780d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_a4231512&cb=1535036531394&jobListingId=2902541937"
"Quality Assurance Manager for Design Controls"," Roche  We're Hiring","Switzerland","Zug","","Zug","https://www.glassdoor.com/partner/jobListing.htm?pos=1508&ao=301852&s=58&guid=00000165674ea22a914950f79ca8780d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_c98cd138&cb=1535036531395&jobListingId=2905457684"
"Switzerland, Senior Systems Engineer - Global Alliances & Service Providers"," Dell  We're Hiring","Switzerland","Zürich","","Zürich","https://www.glassdoor.com/partner/jobListing.htm?pos=1509&ao=304876&s=58&guid=00000165674ea22a914950f79ca8780d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_eab405a4&cb=1535036531396&jobListingId=2795200759"
"Qualitätsprüfer/"," Schneider Electric  New","Switzerland","Wettingen","","Wettingen","https://www.glassdoor.com/partner/jobListing.htm?pos=1510&ao=321952&s=58&guid=00000165674ea22a914950f79ca8780d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_6617d36d&cb=1535036531396&jobListingId=2854799504"
"Account Executive- Marketing Cloud"," Salesforce  New","Switzerland","Zürich","","Zürich","https://www.glassdoor.com/partner/jobListing.htm?pos=1511&ao=322516&s=58&guid=00000165674ea22a914950f79ca8780d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_53cac154&cb=1535036531397&jobListingId=2827582763"
"Agile Transformation Principal Consultant"," Luxoft  New","Switzerland","Bern","","Bern","https://www.glassdoor.com/partner/jobListing.htm?pos=1512&ao=312636&s=58&guid=00000165674ea22a914950f79ca8780d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_51a9e710&cb=1535036531398&jobListingId=2855110039"
"Junior Software Developer (m/w)"," ONE Agency GmbH  Hot","Switzerland","Bern","","Bern","https://www.glassdoor.com/partner/jobListing.htm?pos=1513&ao=33931&s=58&guid=00000165674ea22a914950f79ca8780d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_949f1575&cb=1535036531399&jobListingId=2708827739"
"Product Manager Dell Client Solutions, Commercial"," Dell  ","Switzerland","Zürich","","Zürich","https://www.glassdoor.com/partner/jobListing.htm?pos=1514&ao=304876&s=58&guid=00000165674ea22a914950f79ca8780d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_1abec189&cb=1535036531399&jobListingId=2824019034"
"Technical Software Project Manager"," ONE Agency GmbH  ","Switzerland","Zürich","","Zürich","https://www.glassdoor.com/partner/jobListing.htm?pos=1515&ao=33931&s=58&guid=00000165674ea22a914950f79ca8780d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_f1129221&cb=1535036531401&jobListingId=2751665355"
"MS Windows 10 Specialist"," Darwin Recruitment  ","Switzerland","Zürich","","Zürich","https://www.glassdoor.com/partner/jobListing.htm?pos=1516&ao=70759&s=58&guid=00000165674ea22a914950f79ca8780d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_e7e23cbb&cb=1535036531402&jobListingId=2907671814"
"Software Test Manager Inhouse (m/w)","  ","Switzerland","Zürich","","Zürich","https://www.glassdoor.com/partner/jobListing.htm?pos=1517&ao=112088&s=58&guid=00000165674ea22a914950f79ca8780d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_257ba794&cb=1535036531403&jobListingId=2908507031"
"JAVA Software-Entwickler (m/w)","  ","Switzerland","Zug","","Zug","https://www.glassdoor.com/partner/jobListing.htm?pos=1518&ao=112088&s=58&guid=00000165674ea22a914950f79ca8780d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_85cf31d9&cb=1535036531404&jobListingId=2908514681"
"Investment Controller Asset Management"," Credit Suisse  New","Switzerland","Zürich","","Zürich","https://www.glassdoor.com/partner/jobListing.htm?pos=1519&ao=273333&s=58&guid=00000165674ea22a914950f79ca8780d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_c0cb291e&cb=1535036531405&jobListingId=2752772618"
"Internship - Digital Feedback Loop and IoT Data in Product Innovation and Engineering"," Hilti Group  New","Switzerland","Buchs","","Buchs","https://www.glassdoor.com/partner/jobListing.htm?pos=1520&ao=294398&s=58&guid=00000165674ea22a914950f79ca8780d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_fdc3eea4&cb=1535036531406&jobListingId=2794008824"
"Software Engineer (Android, C++), Lausanne, Switzerland"," Pix4D  ","Switzerland","Lausanne","","Lausanne","https://www.glassdoor.com/partner/jobListing.htm?pos=1521&ao=14295&s=58&guid=00000165674ea22a914950f79ca8780d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_7ec658d8&cb=1535036531407&jobListingId=2883723243"
"Senior Backend Java Software Engineer"," Helvetica Partners Sarl  New","Switzerland","Zürich","","Zürich","https://www.glassdoor.com/partner/jobListing.htm?pos=1522&ao=70759&s=58&guid=00000165674ea22a914950f79ca8780d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_6789fc4c&cb=1535036531408&jobListingId=2905736534"
"Professional Software Architekt / in Im .NET Umfeld"," ONE Agency  ","Switzerland","Winterthur","","Winterthur","https://www.glassdoor.com/partner/jobListing.htm?pos=1523&ao=186496&s=58&guid=00000165674ea22a914950f79ca8780d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_bb0d88e9&cb=1535036531408&jobListingId=2907971559"
"Consultant Software EntwicklerIn (m/w)","  ","Switzerland","Schwyz","","Schwyz","https://www.glassdoor.com/partner/jobListing.htm?pos=1524&ao=112088&s=58&guid=00000165674ea22a914950f79ca8780d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_32591865&cb=1535036531409&jobListingId=2908506798"
"Lead Software Engineer"," ONE Agency GmbH  ","Switzerland","Zürich","","Zürich","https://www.glassdoor.com/partner/jobListing.htm?pos=1525&ao=33931&s=58&guid=00000165674ea22a914950f79ca8780d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_2df77ecf&cb=1535036531410&jobListingId=2708826659"
"Software Engineering Manager"," ONE Agency GmbH  ","Switzerland","Zürich","","Zürich","https://www.glassdoor.com/partner/jobListing.htm?pos=1526&ao=33931&s=58&guid=00000165674ea22a914950f79ca8780d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_b8410c9f&cb=1535036531411&jobListingId=2751664050"
"Marketing & Sales Career Start für den Grossraum"," Hilti Group  ","Switzerland","Zürich","","Zürich","https://www.glassdoor.com/partner/jobListing.htm?pos=1527&ao=294398&s=58&guid=00000165674ea22a914950f79ca8780d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_aee14d10&cb=1535036531412&jobListingId=2907109456"
"EntwicklungsingenieurIn Software"," ONE Agency GmbH  ","Switzerland","Olten","","Olten","https://www.glassdoor.com/partner/jobListing.htm?pos=1528&ao=33931&s=58&guid=00000165674ea22a914950f79ca8780d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_116caeea&cb=1535036531414&jobListingId=2707422524"
"Senior Software Entwickler (m/w)","  ","Switzerland","St. Gall","","St. Gall","https://www.glassdoor.com/partner/jobListing.htm?pos=1529&ao=112088&s=58&guid=00000165674ea22a914950f79ca8780d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_eb761c85&cb=1535036531415&jobListingId=2908507663"
".NET Software EntwicklerIn / ArchitektIn"," ONE Agency GmbH  ","Switzerland","Zürich","","Zürich","https://www.glassdoor.com/partner/jobListing.htm?pos=1530&ao=33931&s=58&guid=00000165674ea22a914950f79ca8780d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_973b776e&cb=1535036531416&jobListingId=2708917907"
"SWZ-Account Executive"," ADP  Award Winner","Switzerland","Dietikon","","Dietikon","https://www.glassdoor.com/partner/jobListing.htm?pos=1601&ao=366146&s=58&guid=00000165674ea76abd33f81e5b39d06d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_f5279397&cb=1535036532801&jobListingId=2853141892"
"Customer Success Manager (m/w)"," Hilti Group  New","Switzerland","Lucerne","","Lucerne","https://www.glassdoor.com/partner/jobListing.htm?pos=1602&ao=294398&s=58&guid=00000165674ea76abd33f81e5b39d06d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_74472158&cb=1535036532802&jobListingId=2905605873"
"Project Manager (f/m)"," Dell  Award Winner","Switzerland","Zürich","","Zürich","https://www.glassdoor.com/partner/jobListing.htm?pos=1603&ao=304876&s=58&guid=00000165674ea76abd33f81e5b39d06d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_9a6c5dce&cb=1535036532803&jobListingId=2906106716"
"Prozessexpert/in in der Logistik 80-100%"," Hilti Group  ","Switzerland","Adliswil","","Adliswil","https://www.glassdoor.com/partner/jobListing.htm?pos=1604&ao=294398&s=58&guid=00000165674ea76abd33f81e5b39d06d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_9dd34672&cb=1535036532804&jobListingId=2852205229"
"Junior Software Developer Java (w/m)","  New","Switzerland","Aarau","","Aarau","https://www.glassdoor.com/partner/jobListing.htm?pos=1605&ao=112088&s=58&guid=00000165674ea76abd33f81e5b39d06d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_2bed0224&cb=1535036532805&jobListingId=2908507619"
"Gebäudetechniker und Anlagebauer für Engineer Competence Center (m/w)"," Hilti Group  ","Switzerland","Adliswil","","Adliswil","https://www.glassdoor.com/partner/jobListing.htm?pos=1606&ao=294398&s=58&guid=00000165674ea76abd33f81e5b39d06d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_c43151fd&cb=1535036532806&jobListingId=2902545524"
"Cloud Engineer - DevSecOps"," Novartis  We're Hiring","Switzerland","Basel","","Basel","https://www.glassdoor.com/partner/jobListing.htm?pos=1607&ao=317782&s=58&guid=00000165674ea76abd33f81e5b39d06d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_75e5b6a5&cb=1535036532807&jobListingId=2791118775"
"Sales Team Assistant"," GlaxoSmithKline  Award Winner","Switzerland","Zürich","","Zürich","https://www.glassdoor.com/partner/jobListing.htm?pos=1608&ao=254692&s=58&guid=00000165674ea76abd33f81e5b39d06d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_5a7a578f&cb=1535036532808&jobListingId=2794414049"
"Experienced Consultant / Senior Consultant, EMEIA Financial Services"," EY  Award Winner","Switzerland","Zürich","","Zürich","https://www.glassdoor.com/partner/jobListing.htm?pos=1609&ao=366450&s=58&guid=00000165674ea76abd33f81e5b39d06d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_9c6a458a&cb=1535036532809&jobListingId=2900775082"
"Software Berater/in","  ","Switzerland","Thalwil","","Thalwil","https://www.glassdoor.com/partner/jobListing.htm?pos=1610&ao=112088&s=58&guid=00000165674ea76abd33f81e5b39d06d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_49fbe5b0&cb=1535036532809&jobListingId=2901522281"
"Vice President Hardware & Software (m/f)","  New","Switzerland","Bern","","Bern","https://www.glassdoor.com/partner/jobListing.htm?pos=1611&ao=112088&s=58&guid=00000165674ea76abd33f81e5b39d06d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_efbb3cf2&cb=1535036532810&jobListingId=2908465857"
"Citrix Engineer"," Darwin Recruitment  New","Switzerland","Zürich","","Zürich","https://www.glassdoor.com/partner/jobListing.htm?pos=1612&ao=70759&s=58&guid=00000165674ea76abd33f81e5b39d06d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_dd4f1b72&cb=1535036532811&jobListingId=2907671616"
"Java Lead Developer (80 – 100"," Credit Suisse  Award Winner","Switzerland","Zürich","","Zürich","https://www.glassdoor.com/partner/jobListing.htm?pos=1613&ao=273333&s=58&guid=00000165674ea76abd33f81e5b39d06d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_6b647666&cb=1535036532812&jobListingId=2852103815"
"Junior Software Developer Java (w/m)","  New","Switzerland","Delémont","","Delémont","https://www.glassdoor.com/partner/jobListing.htm?pos=1614&ao=112088&s=58&guid=00000165674ea76abd33f81e5b39d06d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_93614b68&cb=1535036532812&jobListingId=2908514629"
"Senior Corporate Account Manager"," Citrix  Award Winner","Switzerland","Schaffhausen","","Schaffhausen","https://www.glassdoor.com/partner/jobListing.htm?pos=1615&ao=291119&s=58&guid=00000165674ea76abd33f81e5b39d06d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_5d5575cf&cb=1535036532813&jobListingId=2857164810"
"Global Program Director, Predictive Analytics and Design"," Global Drug Development  New","Switzerland","Basel","","Basel","https://www.glassdoor.com/partner/jobListing.htm?pos=1616&ao=317782&s=58&guid=00000165674ea76abd33f81e5b39d06d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_1938c732&cb=1535036532814&jobListingId=2855196507"
"Software Engineer Mobile"," ERNI  Hot","Switzerland","Geneva","","Geneva","https://www.glassdoor.com/partner/jobListing.htm?pos=1617&ao=4120&s=58&guid=00000165674ea76abd33f81e5b39d06d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_d63d5ea3&cb=1535036532815&jobListingId=2242283839"
"Software 2nd Level Support Consultant","  ","Switzerland","Zürich","","Zürich","https://www.glassdoor.com/partner/jobListing.htm?pos=1618&ao=112088&s=58&guid=00000165674ea76abd33f81e5b39d06d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_c8857525&cb=1535036532815&jobListingId=2908461591"
"Software-Ingenieur/in Qt"," bbv Software Services  ","Switzerland","Zürich","","Zürich","https://www.glassdoor.com/partner/jobListing.htm?pos=1619&ao=4120&s=58&guid=00000165674ea76abd33f81e5b39d06d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_b5967064&cb=1535036532816&jobListingId=2665220556"
"Senior Software Engineer (.Net C#)","  ","Switzerland","Zürich","","Zürich","https://www.glassdoor.com/partner/jobListing.htm?pos=1620&ao=112088&s=58&guid=00000165674ea76abd33f81e5b39d06d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_f68c1753&cb=1535036532818&jobListingId=2908462659"
"API Engineer"," Darwin Recruitment  ","Switzerland","Zürich","","Zürich","https://www.glassdoor.com/partner/jobListing.htm?pos=1621&ao=70759&s=58&guid=00000165674ea76abd33f81e5b39d06d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_8cd8bc08&cb=1535036532819&jobListingId=2907671588"
"Software-/Elektro-IngenieurIn"," Helveting  ","Switzerland","Hünenberg","","Hünenberg","https://www.glassdoor.com/partner/jobListing.htm?pos=1622&ao=4120&s=58&guid=00000165674ea76abd33f81e5b39d06d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_e9d23827&cb=1535036532820&jobListingId=2469220423"
"Embedded Software Development Engineer"," ONE Agency GmbH  ","Switzerland","Olten","","Olten","https://www.glassdoor.com/partner/jobListing.htm?pos=1623&ao=33931&s=58&guid=00000165674ea76abd33f81e5b39d06d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_16756187&cb=1535036532822&jobListingId=2708917165"
"SOFTWARE ENGINEER (SYSTEM SUPPORT SOFTWARE)"," ONE Agency GmbH  ","Switzerland","Olten","","Olten","https://www.glassdoor.com/partner/jobListing.htm?pos=1624&ao=33931&s=58&guid=00000165674ea76abd33f81e5b39d06d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_b11e4298&cb=1535036532823&jobListingId=2705898030"
"Software Entwickler/-in mit .NET"," ONE Agency GmbH  ","Switzerland","Olten","","Olten","https://www.glassdoor.com/partner/jobListing.htm?pos=1625&ao=33931&s=58&guid=00000165674ea76abd33f81e5b39d06d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_fd90bf2b&cb=1535036532824&jobListingId=2751664236"
"Senior Software Engineer / Software Architect"," ONE Agency GmbH  ","Switzerland","Basel","","Basel","https://www.glassdoor.com/partner/jobListing.htm?pos=1626&ao=33931&s=58&guid=00000165674ea76abd33f81e5b39d06d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_404f3b0c&cb=1535036532825&jobListingId=2707491902"
"Software Entwickler Personalization"," ONE Agency GmbH  ","Switzerland","Zürich","","Zürich","https://www.glassdoor.com/partner/jobListing.htm?pos=1627&ao=33931&s=58&guid=00000165674ea76abd33f81e5b39d06d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_e206e745&cb=1535036532826&jobListingId=2751661653"
".NET Software-Architekt/in"," bbv Software Services  ","Switzerland","Zug","","Zug","https://www.glassdoor.com/partner/jobListing.htm?pos=1628&ao=4120&s=58&guid=00000165674ea76abd33f81e5b39d06d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_f0cb8656&cb=1535036532828&jobListingId=2665220186"
"Begeisterter Software-Engineer für Security-Lösungen","  ","Switzerland","Zürich","","Zürich","https://www.glassdoor.com/partner/jobListing.htm?pos=1629&ao=112088&s=58&guid=00000165674ea76abd33f81e5b39d06d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_9a6bf780&cb=1535036532829&jobListingId=2908462373"
"SOFTWARE PROJEKTLEITER"," ONE Agency GmbH  ","Switzerland","Switzerland","","Switzerland","https://www.glassdoor.com/partner/jobListing.htm?pos=1630&ao=33931&s=58&guid=00000165674ea76abd33f81e5b39d06d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_41ad1854&cb=1535036532830&jobListingId=2705897956"
"Sr. Software Engineer (Web)"," Ishi Systems  ","Switzerland","Sursee","","Sursee","https://www.glassdoor.com/partner/jobListing.htm?pos=1701&ao=4120&s=58&guid=00000165674ead7aab5f48112ee41b65&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_e9bbd6e1&cb=1535036534410&jobListingId=1961699896"
"Internship in Power Conversion Systems"," ABB  We're Hiring","Switzerland","Baden","","Baden","https://www.glassdoor.com/partner/jobListing.htm?pos=1702&ao=288489&s=58&guid=00000165674ead7aab5f48112ee41b65&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_b9f6df3d&cb=1535036534411&jobListingId=2852233348"
"Java Developer"," UBS  We're Hiring","Switzerland","Opfikon","","Opfikon","https://www.glassdoor.com/partner/jobListing.htm?pos=1703&ao=336265&s=58&guid=00000165674ead7aab5f48112ee41b65&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_3cc0bdd2&cb=1535036534412&jobListingId=2819710741"
"Junior Java Software Engineer (m/w)","  New","Switzerland","Zürich","","Zürich","https://www.glassdoor.com/partner/jobListing.htm?pos=1704&ao=112088&s=58&guid=00000165674ead7aab5f48112ee41b65&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_16e3bad6&cb=1535036534413&jobListingId=2908505999"
"Test Manager 80-100"," Credit Suisse  We're Hiring","Switzerland","Zürich","","Zürich","https://www.glassdoor.com/partner/jobListing.htm?pos=1705&ao=273333&s=58&guid=00000165674ead7aab5f48112ee41b65&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_9d76c954&cb=1535036534414&jobListingId=2824672270"
"Risk Modeling & Analytics Specialist"," UBS  We're Hiring","Switzerland","Zürich","","Zürich","https://www.glassdoor.com/partner/jobListing.htm?pos=1706&ao=336265&s=58&guid=00000165674ead7aab5f48112ee41b65&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_277294b4&cb=1535036534414&jobListingId=2851976392"
"IT Digital Technical Specialist (H/F) : TAG Heuer HQ"," LVMH  We're Hiring","Switzerland","Nyon","","Nyon","https://www.glassdoor.com/partner/jobListing.htm?pos=1707&ao=332748&s=58&guid=00000165674ead7aab5f48112ee41b65&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_eb1a79ed&cb=1535036534415&jobListingId=2900483523"
